Event1;Event2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
2010-0373-IND;2010-0493-IND;14.0;0.0;0.0;0.0;2010-08-06 00:00:00+00:00;2010-09-09 00:00:00+00:00;34.0
2010-0377-CHN;2010-0405-CHN;3739.0;1.0;0.0;1.0;2010-08-07 00:00:00+00:00;2010-08-13 00:00:00+00:00;6.0
2010-0377-CHN;2010-0673-CHN;0.0;0.0;0.0;0.0;2010-08-07 00:00:00+00:00;2010-08-29 00:00:00+00:00;22.0
2010-0394-CHN;2010-0405-CHN;5611.0;1.0;0.0;1.0;2010-08-14 00:00:00+00:00;2010-08-13 00:00:00+00:00;1.0
2010-0394-CHN;2010-0673-CHN;5611.0;1.0;0.0;1.0;2010-08-14 00:00:00+00:00;2010-08-29 00:00:00+00:00;15.0
2010-0405-CHN;2010-0673-CHN;656224.0;0.5;0.58;0.58;2010-08-13 00:00:00+00:00;2010-08-29 00:00:00+00:00;16.0
2010-0411-CHN;2010-0673-CHN;5530.0;1.0;0.0;1.0;2010-08-18 00:00:00+00:00;2010-08-29 00:00:00+00:00;11.0
2010-0426-MEX;2010-0467-MEX;204365.0;1.0;0.57;1.0;2010-08-23 00:00:00+00:00;2010-09-20 00:00:00+00:00;28.0
2010-0426-MEX;2010-0494-MEX;104493.0;0.51;0.35;0.51;2010-08-23 00:00:00+00:00;2010-09-15 00:00:00+00:00;23.0
2010-0426-MEX;2010-0503-MEX;204365.0;1.0;0.72;1.0;2010-08-23 00:00:00+00:00;2010-09-25 00:00:00+00:00;33.0
2010-0426-MEX;2010-0510-MEX;5944.0;0.03;0.07;0.07;2010-08-23 00:00:00+00:00;2010-09-28 00:00:00+00:00;36.0
2010-0428-IND;2010-0492-IND;116539.0;0.55;0.27;0.55;2010-08-25 00:00:00+00:00;2010-09-18 00:00:00+00:00;24.0
2010-0428-IND;2010-0493-IND;138.0;0.0;0.0;0.0;2010-08-25 00:00:00+00:00;2010-09-09 00:00:00+00:00;15.0
2010-0432-VNM;2010-0515-VNM;25301.0;0.67;0.57;0.67;2010-08-24 00:00:00+00:00;2010-10-01 00:00:00+00:00;38.0
2010-0432-VNM;2010-0539-VNM;25301.0;0.67;0.74;0.74;2010-08-24 00:00:00+00:00;2010-10-14 00:00:00+00:00;51.0
2010-0442-GTM;2010-0459-GTM;6398.0;0.07;0.4;0.4;2010-08-27 00:00:00+00:00;2010-09-04 00:00:00+00:00;8.0
2010-0442-GTM;2010-0503-GTM;57537.0;0.61;0.93;0.93;2010-08-27 00:00:00+00:00;2010-09-25 00:00:00+00:00;29.0
2010-0443-HND;2010-0503-HND;17.0;0.0;0.0;0.0;2010-08-30 00:00:00+00:00;2010-09-25 00:00:00+00:00;26.0
2010-0456-MLI;2010-0536-MLI;384276.0;1.0;0.32;1.0;2010-08-11 00:00:00+00:00;2010-10-04 00:00:00+00:00;54.0
2010-0456-MLI;2010-9249-MLI;384000.0;1.0;0.44;1.0;2010-08-11 00:00:00+00:00;2010-06-01 00:00:00+00:00;71.0
2010-0459-GTM;2010-0503-GTM;2220.0;0.14;0.04;0.14;2010-09-04 00:00:00+00:00;2010-09-25 00:00:00+00:00;21.0
2010-0464-CHN;2010-0673-CHN;23316.0;1.0;0.02;1.0;2010-09-06 00:00:00+00:00;2010-08-29 00:00:00+00:00;8.0
2010-0465-AUS;2010-0624-AUS;23960.0;0.01;0.31;0.31;2010-09-01 00:00:00+00:00;2010-11-27 00:00:00+00:00;87.0
2010-0467-MEX;2010-0494-MEX;104496.0;0.29;0.35;0.35;2010-09-20 00:00:00+00:00;2010-09-15 00:00:00+00:00;5.0
2010-0467-MEX;2010-0496-MEX;20.0;0.0;0.0;0.0;2010-09-20 00:00:00+00:00;2010-09-21 00:00:00+00:00;1.0
2010-0467-MEX;2010-0503-MEX;284977.0;0.8;1.0;1.0;2010-09-20 00:00:00+00:00;2010-09-25 00:00:00+00:00;5.0
2010-0467-MEX;2010-0510-MEX;86302.0;0.24;1.0;1.0;2010-09-20 00:00:00+00:00;2010-09-28 00:00:00+00:00;8.0
2010-0470-CRI;2010-0575-CRI;22861.0;0.74;0.64;0.74;2010-09-06 00:00:00+00:00;2010-11-01 00:00:00+00:00;56.0
2010-0484-CHN;2010-0543-CHN;152067.0;0.42;1.0;1.0;2010-09-20 00:00:00+00:00;2010-10-22 00:00:00+00:00;32.0
2010-0484-CHN;2010-0691-CHN;152067.0;0.42;0.53;0.53;2010-09-20 00:00:00+00:00;2010-09-09 00:00:00+00:00;11.0
2010-0491-NIC;2010-0503-NIC;5615.0;0.1;1.0;1.0;2010-08-17 00:00:00+00:00;2010-09-24 00:00:00+00:00;38.0
2010-0492-IND;2010-0493-IND;304260.0;0.71;0.71;0.71;2010-09-18 00:00:00+00:00;2010-09-09 00:00:00+00:00;9.0
2010-0494-MEX;2010-0496-MEX;3.0;0.0;0.0;0.0;2010-09-15 00:00:00+00:00;2010-09-21 00:00:00+00:00;6.0
2010-0494-MEX;2010-0503-MEX;104493.0;0.35;0.37;0.37;2010-09-15 00:00:00+00:00;2010-09-25 00:00:00+00:00;10.0
2010-0494-MEX;2010-0510-MEX;65.0;0.0;0.0;0.0;2010-09-15 00:00:00+00:00;2010-09-28 00:00:00+00:00;13.0
2010-0503-MEX;2010-0510-MEX;86302.0;0.3;1.0;1.0;2010-09-25 00:00:00+00:00;2010-09-28 00:00:00+00:00;3.0
2010-0508-HTI;2010-0542-HTI;810.0;1.0;1.0;1.0;2010-09-24 00:00:00+00:00;2010-10-18 00:00:00+00:00;24.0
2010-0508-HTI;2010-0571-HTI;810.0;1.0;0.17;1.0;2010-09-24 00:00:00+00:00;2010-11-04 00:00:00+00:00;41.0
2010-0515-VNM;2010-0539-VNM;34132.0;0.77;1.0;1.0;2010-10-01 00:00:00+00:00;2010-10-14 00:00:00+00:00;13.0
2010-0515-VNM;2010-0597-VNM;5261.0;0.12;0.24;0.24;2010-10-01 00:00:00+00:00;2010-11-12 00:00:00+00:00;42.0
2010-0542-HTI;2010-0571-HTI;810.0;1.0;0.17;1.0;2010-10-18 00:00:00+00:00;2010-11-04 00:00:00+00:00;17.0
2010-0543-CHN;2010-0691-CHN;152067.0;1.0;0.53;1.0;2010-10-22 00:00:00+00:00;2010-09-09 00:00:00+00:00;43.0
2010-0543-PHL;2010-0585-PHL;5751.0;0.69;0.19;0.69;2010-10-18 00:00:00+00:00;2010-11-01 00:00:00+00:00;14.0
2010-0543-PHL;2010-0659-PHL;26.0;0.0;0.0;0.0;2010-10-18 00:00:00+00:00;2010-12-24 00:00:00+00:00;67.0
2010-0553-AGO;2011-0003-AGO;2384.0;0.0;0.99;0.99;2010-10-15 00:00:00+00:00;2011-01-03 00:00:00+00:00;80.0
2010-0573-VNM;2010-0597-VNM;5575.0;0.14;0.25;0.25;2010-10-29 00:00:00+00:00;2010-11-12 00:00:00+00:00;14.0
2010-0582-ITA;2010-0615-ITA;36643.0;0.81;0.18;0.81;2010-11-08 00:00:00+00:00;2010-12-01 00:00:00+00:00;23.0
2010-0582-ITA;2010-0692-ITA;36643.0;0.81;0.18;0.81;2010-11-08 00:00:00+00:00;2010-10-31 00:00:00+00:00;8.0
2010-0583-LKA;2011-0024-LKA;1720.0;0.25;0.04;0.25;2010-11-10 00:00:00+00:00;2011-01-05 00:00:00+00:00;56.0
2010-0592-PAN;2010-0666-PAN;9819.0;0.46;0.54;0.54;2010-11-04 00:00:00+00:00;2010-12-08 00:00:00+00:00;34.0
2010-0594-MNE;2010-0619-MNE;925.0;0.11;0.18;0.18;2010-11-12 00:00:00+00:00;2010-12-03 00:00:00+00:00;21.0
2010-0601-BEL;2011-0012-BEL;16819.0;0.34;1.0;1.0;2010-11-11 00:00:00+00:00;2011-01-08 00:00:00+00:00;58.0
2010-0615-DEU;2010-0652-DEU;899.0;0.69;0.02;0.69;2010-11-28 00:00:00+00:00;2010-12-23 00:00:00+00:00;25.0
2010-0615-DEU;2011-0012-DEU;400.0;0.31;0.0;0.31;2010-11-28 00:00:00+00:00;2011-01-08 00:00:00+00:00;41.0
2010-0615-FRA;2010-0652-FRA;68.0;0.0;0.0;0.0;2010-11-28 00:00:00+00:00;2010-12-23 00:00:00+00:00;25.0
2010-0615-ITA;2010-0692-ITA;85514.0;0.42;0.42;0.42;2010-12-01 00:00:00+00:00;2010-10-31 00:00:00+00:00;31.0
2010-0624-AUS;2010-0656-AUS;8924.0;0.12;0.06;0.12;2010-11-27 00:00:00+00:00;2010-12-25 00:00:00+00:00;28.0
2010-0651-USA;2011-0029-USA;28.0;0.0;0.0;0.0;2010-12-19 00:00:00+00:00;2011-01-31 00:00:00+00:00;43.0
2010-0651-USA;2011-9363-USA;434157.0;0.3;0.16;0.3;2010-12-19 00:00:00+00:00;2011-01-01 00:00:00+00:00;13.0
2010-0652-DEU;2011-0012-DEU;88.0;0.0;0.0;0.0;2010-12-23 00:00:00+00:00;2011-01-08 00:00:00+00:00;16.0
2010-0655-USA;2010-0663-USA;2483.0;0.0;0.0;0.0;2010-12-26 00:00:00+00:00;2010-12-31 00:00:00+00:00;5.0
2010-0655-USA;2011-0029-USA;3.0;0.0;0.0;0.0;2010-12-26 00:00:00+00:00;2011-01-31 00:00:00+00:00;36.0
2010-0659-PHL;2011-0021-PHL;39320.0;0.39;0.79;0.79;2010-12-24 00:00:00+00:00;2011-01-25 00:00:00+00:00;32.0
2010-0659-PHL;2011-0044-PHL;20022.0;0.2;1.0;1.0;2010-12-24 00:00:00+00:00;2011-02-01 00:00:00+00:00;39.0
2010-0663-USA;2011-0029-USA;294627.0;0.39;0.09;0.39;2010-12-31 00:00:00+00:00;2011-01-31 00:00:00+00:00;31.0
2010-0663-USA;2011-9363-USA;108.0;0.0;0.0;0.0;2010-12-31 00:00:00+00:00;2011-01-01 00:00:00+00:00;1.0
2010-0678-ZAF;2011-0100-ZAF;1420659.0;1.0;0.88;1.0;2010-12-15 00:00:00+00:00;2011-01-01 00:00:00+00:00;17.0
2011-0002-CHN;2011-0030-CHN;468714.0;0.18;0.66;0.66;2011-01-01 00:00:00+00:00;2011-02-01 00:00:00+00:00;31.0
2011-0002-CHN;2011-0079-CHN;468714.0;0.18;0.66;0.66;2011-01-01 00:00:00+00:00;2011-03-10 00:00:00+00:00;68.0
2011-0002-CHN;2011-0090-CHN;468714.0;0.18;1.0;1.0;2011-01-01 00:00:00+00:00;2011-03-24 00:00:00+00:00;82.0
2011-0003-AGO;2011-0092-AGO;2384.0;0.99;0.0;0.99;2011-01-03 00:00:00+00:00;2011-03-01 00:00:00+00:00;57.0
2011-0015-MOZ;2011-0072-MOZ;70158.0;1.0;0.17;1.0;2011-01-12 00:00:00+00:00;2011-01-01 00:00:00+00:00;11.0
2011-0021-PHL;2011-0044-PHL;20022.0;0.4;1.0;1.0;2011-01-25 00:00:00+00:00;2011-02-01 00:00:00+00:00;7.0
2011-0021-PHL;2011-0592-PHL;4340.0;0.09;1.0;1.0;2011-01-25 00:00:00+00:00;2011-03-31 00:00:00+00:00;65.0
2011-0023-IDN;2011-0094-IDN;144.0;0.06;0.0;0.06;2011-01-16 00:00:00+00:00;2011-02-06 00:00:00+00:00;21.0
2011-0024-LKA;2011-0049-LKA;24183.0;0.57;0.77;0.77;2011-01-05 00:00:00+00:00;2011-02-01 00:00:00+00:00;27.0
2011-0029-USA;2011-0134-USA;1223010.0;0.38;0.57;0.57;2011-01-31 00:00:00+00:00;2011-04-14 00:00:00+00:00;73.0
2011-0029-USA;2011-0145-USA;569269.0;0.18;0.39;0.39;2011-01-31 00:00:00+00:00;2011-04-22 00:00:00+00:00;81.0
2011-0029-USA;2011-0166-USA;294606.0;0.09;0.28;0.28;2011-01-31 00:00:00+00:00;2011-05-01 00:00:00+00:00;90.0
2011-0029-USA;2011-0608-USA;2963.0;0.0;0.37;0.37;2011-01-31 00:00:00+00:00;2011-01-17 00:00:00+00:00;14.0
2011-0029-USA;2011-0609-USA;2963.0;0.0;0.41;0.41;2011-01-31 00:00:00+00:00;2011-04-03 00:00:00+00:00;62.0
2011-0029-USA;2011-9363-USA;1223031.0;0.38;0.46;0.46;2011-01-31 00:00:00+00:00;2011-01-01 00:00:00+00:00;30.0
2011-0030-CHN;2011-0079-CHN;709026.0;1.0;1.0;1.0;2011-02-01 00:00:00+00:00;2011-03-10 00:00:00+00:00;37.0
2011-0030-CHN;2011-0090-CHN;468714.0;0.66;1.0;1.0;2011-02-01 00:00:00+00:00;2011-03-24 00:00:00+00:00;51.0
2011-0040-BOL;2011-0107-BOL;4192.0;0.0;1.0;1.0;2011-02-14 00:00:00+00:00;2011-02-26 00:00:00+00:00;12.0
2011-0044-PHL;2011-0592-PHL;12.0;0.0;0.0;0.0;2011-02-01 00:00:00+00:00;2011-03-31 00:00:00+00:00;58.0
2011-0079-CHN;2011-0090-CHN;468714.0;0.66;1.0;1.0;2011-03-10 00:00:00+00:00;2011-03-24 00:00:00+00:00;14.0
2011-0079-CHN;2011-0227-CHN;133.0;0.0;0.0;0.0;2011-03-10 00:00:00+00:00;2011-06-01 00:00:00+00:00;83.0
2011-0082-IDN;2011-0575-IDN;318295.0;1.0;1.0;1.0;2011-03-11 00:00:00+00:00;2011-04-01 00:00:00+00:00;21.0
2011-0082-IDN;2011-0645-IDN;318295.0;1.0;1.0;1.0;2011-03-11 00:00:00+00:00;2011-03-17 00:00:00+00:00;6.0
2011-0090-CHN;2011-0227-CHN;128.0;0.0;0.0;0.0;2011-03-24 00:00:00+00:00;2011-06-01 00:00:00+00:00;69.0
2011-0090-THA;2011-9207-THA;34015.0;0.32;0.15;0.32;2011-03-24 00:00:00+00:00;2011-06-01 00:00:00+00:00;69.0
2011-0130-JPN;2011-0573-JPN;26887.0;1.0;0.07;1.0;2011-04-07 00:00:00+00:00;2011-07-01 00:00:00+00:00;85.0
2011-0134-USA;2011-0145-USA;639529.0;0.3;0.43;0.43;2011-04-14 00:00:00+00:00;2011-04-22 00:00:00+00:00;8.0
2011-0134-USA;2011-0166-USA;175347.0;0.08;0.17;0.17;2011-04-14 00:00:00+00:00;2011-05-01 00:00:00+00:00;17.0
2011-0134-USA;2011-0189-USA;1297347.0;0.61;0.81;0.81;2011-04-14 00:00:00+00:00;2011-05-24 00:00:00+00:00;40.0
2011-0134-USA;2011-0608-USA;6101.0;0.0;0.77;0.77;2011-04-14 00:00:00+00:00;2011-01-17 00:00:00+00:00;87.0
2011-0134-USA;2011-0609-USA;7159.0;0.0;1.0;1.0;2011-04-14 00:00:00+00:00;2011-04-03 00:00:00+00:00;11.0
2011-0134-USA;2011-0646-USA;11.0;0.0;0.0;0.0;2011-04-14 00:00:00+00:00;2011-05-15 00:00:00+00:00;31.0
2011-0135-CHN;2011-0212-CHN;211993.0;1.0;0.07;1.0;2011-04-17 00:00:00+00:00;2011-07-11 00:00:00+00:00;85.0
2011-0135-CHN;2011-0227-CHN;167.0;0.0;0.0;0.0;2011-04-17 00:00:00+00:00;2011-06-01 00:00:00+00:00;45.0
2011-0135-CHN;2011-0576-CHN;211993.0;1.0;1.0;1.0;2011-04-17 00:00:00+00:00;2011-06-19 00:00:00+00:00;63.0
2011-0142-BRA;2011-0213-BRA;2623.0;1.0;0.01;1.0;2011-04-21 00:00:00+00:00;2011-07-15 00:00:00+00:00;85.0
2011-0145-USA;2011-0166-USA;802838.0;0.55;0.76;0.76;2011-04-22 00:00:00+00:00;2011-05-01 00:00:00+00:00;9.0
2011-0145-USA;2011-0189-USA;295259.0;0.2;0.19;0.2;2011-04-22 00:00:00+00:00;2011-05-24 00:00:00+00:00;32.0
2011-0145-USA;2011-0264-USA;726.0;0.0;0.0;0.0;2011-04-22 00:00:00+00:00;2011-07-19 00:00:00+00:00;88.0
2011-0145-USA;2011-0609-USA;4195.0;0.0;0.59;0.59;2011-04-22 00:00:00+00:00;2011-04-03 00:00:00+00:00;19.0
2011-0145-USA;2011-0646-USA;294559.0;0.2;0.14;0.2;2011-04-22 00:00:00+00:00;2011-05-15 00:00:00+00:00;23.0
2011-0156-CHN;2011-0212-CHN;8164.0;0.71;0.0;0.71;2011-05-09 00:00:00+00:00;2011-07-11 00:00:00+00:00;63.0
2011-0156-CHN;2011-0227-CHN;8164.0;0.71;0.0;0.71;2011-05-09 00:00:00+00:00;2011-06-01 00:00:00+00:00;23.0
2011-0157-PHL;2011-0203-PHL;6767.0;0.14;0.1;0.14;2011-05-08 00:00:00+00:00;2011-06-09 00:00:00+00:00;32.0
2011-0157-PHL;2011-0221-PHL;9434.0;0.2;0.16;0.2;2011-05-08 00:00:00+00:00;2011-06-28 00:00:00+00:00;51.0
2011-0157-PHL;2011-0231-PHL;15044.0;0.31;0.21;0.31;2011-05-08 00:00:00+00:00;2011-06-21 00:00:00+00:00;44.0
2011-0157-PHL;2011-0272-PHL;22686.0;0.47;0.46;0.47;2011-05-08 00:00:00+00:00;2011-07-26 00:00:00+00:00;79.0
2011-0157-PHL;2011-0279-PHL;16.0;0.0;0.0;0.0;2011-05-08 00:00:00+00:00;2011-08-02 00:00:00+00:00;86.0
2011-0157-PHL;2011-0301-PHL;5817.0;0.12;1.0;1.0;2011-05-08 00:00:00+00:00;2011-08-05 00:00:00+00:00;89.0
2011-0157-PHL;2011-0555-PHL;12614.0;0.26;0.17;0.26;2011-05-08 00:00:00+00:00;2011-05-20 00:00:00+00:00;12.0
2011-0166-USA;2011-0189-USA;294559.0;0.28;0.19;0.28;2011-05-01 00:00:00+00:00;2011-05-24 00:00:00+00:00;23.0
2011-0166-USA;2011-0264-USA;257562.0;0.24;0.06;0.24;2011-05-01 00:00:00+00:00;2011-07-19 00:00:00+00:00;79.0
2011-0166-USA;2011-0646-USA;294586.0;0.28;0.14;0.28;2011-05-01 00:00:00+00:00;2011-05-15 00:00:00+00:00;14.0
2011-0176-IND;2011-0428-IND;13404.0;0.04;0.03;0.04;2011-05-20 00:00:00+00:00;2011-07-23 00:00:00+00:00;64.0
2011-0176-IND;2011-0647-IND;304260.0;1.0;0.81;1.0;2011-05-20 00:00:00+00:00;2011-06-15 00:00:00+00:00;26.0
2011-0187-BRA;2011-0213-BRA;100984.0;1.0;0.19;1.0;2011-05-08 00:00:00+00:00;2011-07-15 00:00:00+00:00;68.0
2011-0189-USA;2011-0264-USA;948912.0;0.6;0.23;0.6;2011-05-24 00:00:00+00:00;2011-07-19 00:00:00+00:00;56.0
2011-0189-USA;2011-0609-USA;2963.0;0.0;0.41;0.41;2011-05-24 00:00:00+00:00;2011-04-03 00:00:00+00:00;51.0
2011-0189-USA;2011-0646-USA;294559.0;0.19;0.14;0.19;2011-05-24 00:00:00+00:00;2011-05-15 00:00:00+00:00;9.0
2011-0199-DOM;2011-0328-DOM;1363.0;0.1;0.29;0.29;2011-06-01 00:00:00+00:00;2011-08-24 00:00:00+00:00;84.0
2011-0199-HTI;2011-0303-HTI;2954.0;0.58;1.0;1.0;2011-06-06 00:00:00+00:00;2011-08-04 00:00:00+00:00;59.0
2011-0201-PER;2011-0556-PER;25.0;0.0;0.0;0.0;2011-05-01 00:00:00+00:00;2011-05-26 00:00:00+00:00;25.0
2011-0202-CHN;2011-0203-CHN;214.0;0.0;0.0;0.0;2011-06-01 00:00:00+00:00;2011-06-04 00:00:00+00:00;3.0
2011-0202-CHN;2011-0212-CHN;484180.0;0.68;0.17;0.68;2011-06-01 00:00:00+00:00;2011-07-11 00:00:00+00:00;40.0
2011-0202-CHN;2011-0227-CHN;705989.0;1.0;0.34;1.0;2011-06-01 00:00:00+00:00;2011-06-01 00:00:00+00:00;0.0
2011-0203-CHN;2011-0212-CHN;40.0;0.0;0.0;0.0;2011-06-04 00:00:00+00:00;2011-07-11 00:00:00+00:00;37.0
2011-0203-CHN;2011-0227-CHN;253988.0;1.0;0.12;1.0;2011-06-04 00:00:00+00:00;2011-06-01 00:00:00+00:00;3.0
2011-0203-CHN;2011-0370-CHN;253988.0;1.0;0.07;1.0;2011-06-04 00:00:00+00:00;2011-09-01 00:00:00+00:00;89.0
2011-0203-CHN;2011-0421-CHN;6.0;0.0;0.0;0.0;2011-06-04 00:00:00+00:00;2011-08-01 00:00:00+00:00;58.0
2011-0203-PHL;2011-0221-PHL;17317.0;0.25;0.29;0.29;2011-06-09 00:00:00+00:00;2011-06-28 00:00:00+00:00;19.0
2011-0203-PHL;2011-0231-PHL;54061.0;0.78;0.75;0.78;2011-06-09 00:00:00+00:00;2011-06-21 00:00:00+00:00;12.0
2011-0203-PHL;2011-0272-PHL;17206.0;0.25;0.35;0.35;2011-06-09 00:00:00+00:00;2011-07-26 00:00:00+00:00;47.0
2011-0203-PHL;2011-0279-PHL;12733.0;0.18;0.99;0.99;2011-06-09 00:00:00+00:00;2011-08-02 00:00:00+00:00;54.0
2011-0203-PHL;2011-0301-PHL;1.0;0.0;0.0;0.0;2011-06-09 00:00:00+00:00;2011-08-05 00:00:00+00:00;57.0
2011-0203-PHL;2011-0341-PHL;15718.0;0.23;0.33;0.33;2011-06-09 00:00:00+00:00;2011-08-27 00:00:00+00:00;79.0
2011-0203-PHL;2011-0555-PHL;4.0;0.0;0.0;0.0;2011-06-09 00:00:00+00:00;2011-05-20 00:00:00+00:00;20.0
2011-0204-PHL;2011-0221-PHL;18192.0;0.51;0.3;0.51;2011-05-31 00:00:00+00:00;2011-06-28 00:00:00+00:00;28.0
2011-0204-PHL;2011-0555-PHL;24794.0;0.69;0.33;0.69;2011-05-31 00:00:00+00:00;2011-05-20 00:00:00+00:00;11.0
2011-0204-PHL;2011-0592-PHL;4340.0;0.12;1.0;1.0;2011-05-31 00:00:00+00:00;2011-03-31 00:00:00+00:00;61.0
2011-0212-CHN;2011-0227-CHN;1141495.0;0.39;0.55;0.55;2011-07-11 00:00:00+00:00;2011-06-01 00:00:00+00:00;40.0
2011-0212-CHN;2011-0268-CHN;0.0;0.0;0.0;0.0;2011-07-11 00:00:00+00:00;2011-07-05 00:00:00+00:00;6.0
2011-0212-CHN;2011-0279-CHN;144895.0;0.05;0.18;0.18;2011-07-11 00:00:00+00:00;2011-08-04 00:00:00+00:00;24.0
2011-0212-CHN;2011-0370-CHN;1308925.0;0.45;0.34;0.45;2011-07-11 00:00:00+00:00;2011-09-01 00:00:00+00:00;52.0
2011-0212-CHN;2011-0379-CHN;284105.0;0.1;0.88;0.88;2011-07-11 00:00:00+00:00;2011-09-29 00:00:00+00:00;80.0
2011-0212-CHN;2011-0421-CHN;613750.0;0.21;0.08;0.21;2011-07-11 00:00:00+00:00;2011-08-01 00:00:00+00:00;21.0
2011-0212-CHN;2011-0576-CHN;211993.0;0.07;1.0;1.0;2011-07-11 00:00:00+00:00;2011-06-19 00:00:00+00:00;22.0
2011-0213-BRA;2011-0361-BRA;3793.0;0.01;0.85;0.85;2011-07-15 00:00:00+00:00;2011-09-01 00:00:00+00:00;48.0
2011-0213-BRA;2011-0427-BRA;361501.0;0.7;1.0;1.0;2011-07-15 00:00:00+00:00;2011-07-23 00:00:00+00:00;8.0
2011-0214-NGA;2011-0230-NGA;22.0;0.0;0.0;0.0;2011-07-15 00:00:00+00:00;2011-06-21 00:00:00+00:00;24.0
2011-0218-LAO;2011-0324-LAO;18301.0;0.22;0.32;0.32;2011-06-23 00:00:00+00:00;2011-08-01 00:00:00+00:00;39.0
2011-0221-PHL;2011-0231-PHL;25626.0;0.43;0.36;0.43;2011-06-28 00:00:00+00:00;2011-06-21 00:00:00+00:00;7.0
2011-0221-PHL;2011-0272-PHL;2738.0;0.05;0.06;0.06;2011-06-28 00:00:00+00:00;2011-07-26 00:00:00+00:00;28.0
2011-0221-PHL;2011-0279-PHL;3500.0;0.06;0.27;0.27;2011-06-28 00:00:00+00:00;2011-08-02 00:00:00+00:00;35.0
2011-0221-PHL;2011-0301-PHL;12.0;0.0;0.0;0.0;2011-06-28 00:00:00+00:00;2011-08-05 00:00:00+00:00;38.0
2011-0221-PHL;2011-0341-PHL;12425.0;0.21;0.26;0.26;2011-06-28 00:00:00+00:00;2011-08-27 00:00:00+00:00;60.0
2011-0221-PHL;2011-0367-PHL;21.0;0.0;1.0;1.0;2011-06-28 00:00:00+00:00;2011-09-19 00:00:00+00:00;83.0
2011-0221-PHL;2011-0379-PHL;25631.0;0.43;0.16;0.43;2011-06-28 00:00:00+00:00;2011-09-24 00:00:00+00:00;88.0
2011-0221-PHL;2011-0555-PHL;16652.0;0.28;0.22;0.28;2011-06-28 00:00:00+00:00;2011-05-20 00:00:00+00:00;39.0
2011-0227-CHN;2011-0279-CHN;135397.0;0.07;0.17;0.17;2011-06-01 00:00:00+00:00;2011-08-04 00:00:00+00:00;64.0
2011-0227-CHN;2011-0421-CHN;200.0;0.0;0.0;0.0;2011-06-01 00:00:00+00:00;2011-08-01 00:00:00+00:00;61.0
2011-0227-CHN;2011-0576-CHN;167.0;0.0;0.0;0.0;2011-06-01 00:00:00+00:00;2011-06-19 00:00:00+00:00;18.0
2011-0228-MEX;2011-0241-MEX;37.0;0.0;0.0;0.0;2011-06-20 00:00:00+00:00;2011-06-30 00:00:00+00:00;10.0
2011-0228-MEX;2011-0267-MEX;171872.0;0.52;1.0;1.0;2011-06-20 00:00:00+00:00;2011-07-20 00:00:00+00:00;30.0
2011-0228-MEX;2011-0589-MEX;99921.0;0.3;1.0;1.0;2011-06-20 00:00:00+00:00;2011-07-18 00:00:00+00:00;28.0
2011-0228-MEX;2011-0633-MEX;21.0;0.0;0.0;0.0;2011-06-20 00:00:00+00:00;2011-08-23 00:00:00+00:00;64.0
2011-0228-MEX;2011-9363-MEX;195.0;0.0;0.0;0.0;2011-06-20 00:00:00+00:00;2011-09-01 00:00:00+00:00;73.0
2011-0231-PHL;2011-0272-PHL;16550.0;0.23;0.34;0.34;2011-06-21 00:00:00+00:00;2011-07-26 00:00:00+00:00;35.0
2011-0231-PHL;2011-0279-PHL;3799.0;0.05;0.29;0.29;2011-06-21 00:00:00+00:00;2011-08-02 00:00:00+00:00;42.0
2011-0231-PHL;2011-0301-PHL;5622.0;0.08;0.96;0.96;2011-06-21 00:00:00+00:00;2011-08-05 00:00:00+00:00;45.0
2011-0231-PHL;2011-0341-PHL;16215.0;0.23;0.34;0.34;2011-06-21 00:00:00+00:00;2011-08-27 00:00:00+00:00;67.0
2011-0231-PHL;2011-0555-PHL;8278.0;0.12;0.11;0.12;2011-06-21 00:00:00+00:00;2011-05-20 00:00:00+00:00;32.0
2011-0241-MEX;2011-0267-MEX;37.0;0.0;0.0;0.0;2011-06-30 00:00:00+00:00;2011-07-20 00:00:00+00:00;20.0
2011-0241-MEX;2011-0589-MEX;37.0;0.0;0.0;0.0;2011-06-30 00:00:00+00:00;2011-07-18 00:00:00+00:00;18.0
2011-0241-MEX;2011-9363-MEX;24.0;0.0;0.0;0.0;2011-06-30 00:00:00+00:00;2011-09-01 00:00:00+00:00;63.0
2011-0243-TJK;2011-0296-TJK;14932.0;0.28;1.0;1.0;2011-07-19 00:00:00+00:00;2011-06-11 00:00:00+00:00;38.0
2011-0250-KOR;2011-0426-KOR;9.0;0.0;0.0;0.0;2011-07-08 00:00:00+00:00;2011-07-27 00:00:00+00:00;19.0
2011-0262-BGD;2011-0586-BGD;7874.0;0.15;0.21;0.21;2011-07-21 00:00:00+00:00;2011-07-04 00:00:00+00:00;17.0
2011-0264-USA;2011-0328-USA;252970.0;0.06;0.23;0.23;2011-07-19 00:00:00+00:00;2011-08-27 00:00:00+00:00;39.0
2011-0264-USA;2011-0456-USA;1201491.0;0.3;0.48;0.48;2011-07-19 00:00:00+00:00;2011-09-04 00:00:00+00:00;47.0
2011-0264-USA;2011-0646-USA;656840.0;0.16;0.3;0.3;2011-07-19 00:00:00+00:00;2011-05-15 00:00:00+00:00;65.0
