Record1;Record2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
2004-0580-PHL;2004-0609-PHL;33797.0;0.9;0.56;0.9;2004-11-14 00:00:00+00:00;2004-11-29 00:00:00+00:00;15.0
2004-0580-PHL;2004-0618-PHL;9283.0;0.25;0.5;0.5;2004-11-14 00:00:00+00:00;2004-11-30 00:00:00+00:00;16.0
2004-0602-PHL;2004-0609-PHL;3356.0;1.0;0.06;1.0;2004-11-23 00:00:00+00:00;2004-11-29 00:00:00+00:00;6.0
2004-0609-PHL;2004-0618-PHL;5622.0;0.09;0.31;0.31;2004-11-29 00:00:00+00:00;2004-11-30 00:00:00+00:00;1.0
2004-0635-THA;2005-9153-THA;1549.0;0.5;0.01;0.5;2004-12-10 00:00:00+00:00;2005-01-01 00:00:00+00:00;22.0
2004-0652-LKA;2004-0659-LKA;18354.0;0.63;0.62;0.63;2004-12-11 00:00:00+00:00;2004-12-26 00:00:00+00:00;15.0
2005-0015-USA;2005-0029-USA;460733.0;0.5;0.4;0.5;2005-01-07 00:00:00+00:00;2005-01-22 00:00:00+00:00;15.0
2005-0101-AFG;2005-0169-AFG;195280.0;1.0;1.0;1.0;2005-03-05 00:00:00+00:00;2005-03-05 00:00:00+00:00;0.0
2005-0129-JPN;2005-0211-JPN;7257.0;1.0;0.12;1.0;2005-03-20 00:00:00+00:00;2005-04-19 00:00:00+00:00;30.0
2005-0260-KEN;2005-0526-KEN;1797.0;0.01;1.0;1.0;2005-05-18 00:00:00+00:00;2005-06-17 00:00:00+00:00;30.0
2005-0291-IND;2005-0323-IND;115.0;1.0;0.0;1.0;2005-05-04 00:00:00+00:00;2005-06-01 00:00:00+00:00;28.0
2005-0307-CHN;2005-0751-CHN;1013233.0;0.8;0.74;0.8;2005-06-10 00:00:00+00:00;2005-07-01 00:00:00+00:00;21.0
2005-0322-AFG;2005-0360-AFG;21260.0;0.08;0.69;0.69;2005-06-16 00:00:00+00:00;2005-06-21 00:00:00+00:00;5.0
2005-0323-BGD;2005-0375-BGD;21259.0;0.13;0.99;0.99;2005-07-01 00:00:00+00:00;2005-07-07 00:00:00+00:00;6.0
2005-0323-BGD;2005-0391-BGD;2481.0;0.01;1.0;1.0;2005-07-01 00:00:00+00:00;2005-06-30 00:00:00+00:00;1.0
2005-0344-CHN;2005-0381-CHN;135361.0;0.11;1.0;1.0;2005-06-19 00:00:00+00:00;2005-07-15 00:00:00+00:00;26.0
2005-0344-CHN;2005-0730-CHN;152067.0;0.12;1.0;1.0;2005-06-19 00:00:00+00:00;2005-06-17 00:00:00+00:00;2.0
2005-0347-PAK;2005-0360-PAK;336821.0;0.37;0.91;0.91;2005-06-13 00:00:00+00:00;2005-06-21 00:00:00+00:00;8.0
2005-0378-HTI;2005-0382-HTI;1179.0;1.0;1.0;1.0;2005-07-14 00:00:00+00:00;2005-07-17 00:00:00+00:00;3.0
2005-0414-IRN;2005-0426-IRN;32451.0;1.0;1.0;1.0;2005-07-31 00:00:00+00:00;2005-08-09 00:00:00+00:00;9.0
2005-0471-IND;2005-0539-IND;4816.0;1.0;0.01;1.0;2005-08-26 00:00:00+00:00;2005-09-16 00:00:00+00:00;21.0
2005-0474-CHN;2005-0492-CHN;253988.0;1.0;0.27;1.0;2005-08-14 00:00:00+00:00;2005-09-01 00:00:00+00:00;18.0
2005-0492-CHN;2005-0510-CHN;135392.0;0.14;0.47;0.47;2005-09-01 00:00:00+00:00;2005-09-11 00:00:00+00:00;10.0
2005-0492-CHN;2005-0592-CHN;253988.0;0.27;0.45;0.45;2005-09-01 00:00:00+00:00;2005-09-29 00:00:00+00:00;28.0
2005-0584-VNM;2005-0611-VNM;11139.0;0.45;0.49;0.49;2005-10-07 00:00:00+00:00;2005-11-02 00:00:00+00:00;26.0
2005-0584-VNM;2005-0628-VNM;10641.0;0.43;0.23;0.43;2005-10-07 00:00:00+00:00;2005-10-20 00:00:00+00:00;13.0
2005-0585-HND;2005-0640-HND;436.0;0.99;0.01;0.99;2005-10-21 00:00:00+00:00;2005-11-18 00:00:00+00:00;28.0
2005-0585-HTI;2005-0586-HTI;2892.0;0.98;0.77;0.98;2005-10-19 00:00:00+00:00;2005-10-01 00:00:00+00:00;18.0
2005-0592-CHN;2005-0600-CHN;563559.0;1.0;1.0;1.0;2005-09-29 00:00:00+00:00;2005-10-03 00:00:00+00:00;4.0
2005-0599-IND;2005-0627-IND;34619.0;1.0;0.08;1.0;2005-10-21 00:00:00+00:00;2005-10-23 00:00:00+00:00;2.0
2005-0611-VNM;2005-0628-VNM;5879.0;0.26;0.13;0.26;2005-11-02 00:00:00+00:00;2005-10-20 00:00:00+00:00;13.0
2005-0718-IDN;2006-0007-IDN;1176.0;0.01;1.0;1.0;2005-12-31 00:00:00+00:00;2006-01-01 00:00:00+00:00;1.0
2005-0718-IDN;2006-0074-IDN;21581.0;0.24;0.32;0.32;2005-12-31 00:00:00+00:00;2006-01-26 00:00:00+00:00;26.0
2005-0725-AFG;2005-0736-AFG;100.0;1.0;0.0;1.0;2005-12-28 00:00:00+00:00;2005-12-27 00:00:00+00:00;1.0
2005-0736-AFG;2006-0021-AFG;13761.0;0.27;1.0;1.0;2005-12-27 00:00:00+00:00;2006-01-13 00:00:00+00:00;17.0
2006-0045-AFG;2006-0068-AFG;68702.0;1.0;1.0;1.0;2006-01-31 00:00:00+00:00;2006-02-01 00:00:00+00:00;1.0
2006-0192-IDN;2006-0196-IDN;3581.0;0.04;1.0;1.0;2006-04-19 00:00:00+00:00;2006-04-18 00:00:00+00:00;1.0
2006-0221-AFG;2006-0291-AFG;4354.0;0.08;1.0;1.0;2006-04-28 00:00:00+00:00;2006-05-01 00:00:00+00:00;3.0
2006-0250-CHN;2006-0732-CHN;221945.0;1.0;0.31;1.0;2006-04-21 00:00:00+00:00;2006-05-04 00:00:00+00:00;13.0
2006-0250-CHN;2006-9741-CHN;221662.0;1.0;0.11;1.0;2006-04-21 00:00:00+00:00;2006-05-01 00:00:00+00:00;10.0
2006-0251-CHN;2006-0323-CHN;364060.0;1.0;1.0;1.0;2006-05-18 00:00:00+00:00;2006-06-17 00:00:00+00:00;30.0
2006-0251-CHN;2006-0732-CHN;211993.0;0.58;0.3;0.58;2006-05-18 00:00:00+00:00;2006-05-04 00:00:00+00:00;14.0
2006-0262-IND;2006-0265-IND;110129.0;1.0;0.99;1.0;2006-05-31 00:00:00+00:00;2006-05-31 00:00:00+00:00;0.0
2006-0266-CHN;2006-9741-CHN;253740.0;1.0;0.12;1.0;2006-05-24 00:00:00+00:00;2006-05-01 00:00:00+00:00;23.0
2006-0300-CHN;2006-0367-CHN;284105.0;1.0;1.0;1.0;2006-06-08 00:00:00+00:00;2006-07-07 00:00:00+00:00;29.0
2006-0312-ROU;2006-0335-ROU;30544.0;0.16;1.0;1.0;2006-06-20 00:00:00+00:00;2006-06-30 00:00:00+00:00;10.0
2006-0312-ROU;2006-0348-ROU;9117.0;0.05;0.47;0.47;2006-06-20 00:00:00+00:00;2006-06-29 00:00:00+00:00;9.0
2006-0323-CHN;2006-0362-CHN;364060.0;1.0;0.29;1.0;2006-06-17 00:00:00+00:00;2006-07-16 00:00:00+00:00;29.0
2006-0328-IDN;2006-0332-IDN;17678.0;0.47;0.98;0.98;2006-06-24 00:00:00+00:00;2006-06-25 00:00:00+00:00;1.0
2006-0339-CHN;2006-0340-CHN;221345.0;1.0;1.0;1.0;2006-06-25 00:00:00+00:00;2006-06-25 00:00:00+00:00;0.0
2006-0339-CHN;2006-0464-CHN;221945.0;1.0;0.17;1.0;2006-06-25 00:00:00+00:00;2006-06-20 00:00:00+00:00;5.0
2006-0340-CHN;2006-0464-CHN;221345.0;1.0;0.16;1.0;2006-06-25 00:00:00+00:00;2006-06-20 00:00:00+00:00;5.0
2006-0341-USA;2006-0344-USA;5028.0;0.01;0.37;0.37;2006-06-25 00:00:00+00:00;2006-06-22 00:00:00+00:00;3.0
2006-0342-NPL;2006-9723-NPL;2410.0;0.47;0.03;0.47;2006-06-24 00:00:00+00:00;2006-07-01 00:00:00+00:00;7.0
2006-0345-PAK;2006-0389-PAK;7828.0;1.0;0.02;1.0;2006-07-03 00:00:00+00:00;2006-07-24 00:00:00+00:00;21.0
2006-0362-CHN;2006-0367-CHN;284105.0;0.22;1.0;1.0;2006-07-16 00:00:00+00:00;2006-07-07 00:00:00+00:00;9.0
2006-0362-CHN;2006-0388-CHN;984030.0;0.78;1.0;1.0;2006-07-16 00:00:00+00:00;2006-07-24 00:00:00+00:00;8.0
2006-0362-CHN;2006-0410-CHN;496098.0;0.39;0.93;0.93;2006-07-16 00:00:00+00:00;2006-08-03 00:00:00+00:00;18.0
2006-0362-CHN;2006-0437-CHN;287428.0;0.23;1.0;1.0;2006-07-16 00:00:00+00:00;2006-08-06 00:00:00+00:00;21.0
2006-0362-VNM;2006-0366-VNM;9359.0;0.24;1.0;1.0;2006-07-11 00:00:00+00:00;2006-07-09 00:00:00+00:00;2.0
2006-0362-VNM;2006-0429-VNM;16928.0;0.44;1.0;1.0;2006-07-11 00:00:00+00:00;2006-07-18 00:00:00+00:00;7.0
2006-0365-AFG;2006-0416-AFG;5769.0;0.29;0.19;0.29;2006-07-09 00:00:00+00:00;2006-07-30 00:00:00+00:00;21.0
2006-0365-AFG;2006-0424-AFG;5737.0;0.29;0.28;0.29;2006-07-09 00:00:00+00:00;2006-07-30 00:00:00+00:00;21.0
2006-0367-CHN;2006-0410-CHN;284105.0;1.0;0.53;1.0;2006-07-07 00:00:00+00:00;2006-08-03 00:00:00+00:00;27.0
2006-0369-IND;2006-0417-IND;4458.0;1.0;0.0;1.0;2006-07-04 00:00:00+00:00;2006-07-28 00:00:00+00:00;24.0
2006-0369-IND;2006-0443-IND;4457.0;1.0;0.02;1.0;2006-07-04 00:00:00+00:00;2006-08-01 00:00:00+00:00;28.0
2006-0370-IND;2006-0417-IND;12954.0;1.0;0.01;1.0;2006-07-03 00:00:00+00:00;2006-07-28 00:00:00+00:00;25.0
2006-0370-IND;2006-0712-IND;12954.0;1.0;0.03;1.0;2006-07-03 00:00:00+00:00;2006-08-01 00:00:00+00:00;29.0
2006-0388-CHN;2006-0410-CHN;212113.0;0.22;0.4;0.4;2006-07-24 00:00:00+00:00;2006-08-03 00:00:00+00:00;10.0
2006-0388-CHN;2006-0437-CHN;287428.0;0.29;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-06 00:00:00+00:00;13.0
2006-0389-PAK;2006-0414-PAK;279954.0;0.71;0.98;0.98;2006-07-24 00:00:00+00:00;2006-08-01 00:00:00+00:00;8.0
2006-0389-PAK;2006-0733-PAK;111741.0;0.28;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-03 00:00:00+00:00;10.0
2006-0392-CHN;2006-0397-CHN;468714.0;1.0;0.66;1.0;2006-07-20 00:00:00+00:00;2006-07-22 00:00:00+00:00;2.0
2006-0392-CHN;2006-0464-CHN;468714.0;1.0;0.35;1.0;2006-07-20 00:00:00+00:00;2006-06-20 00:00:00+00:00;30.0
2006-0405-AFG;2006-9570-AFG;2527.0;1.0;0.01;1.0;2006-07-29 00:00:00+00:00;2006-07-01 00:00:00+00:00;28.0
2006-0414-PAK;2006-0548-PAK;279954.0;0.98;1.0;1.0;2006-08-01 00:00:00+00:00;2006-08-31 00:00:00+00:00;30.0
2006-0416-AFG;2006-0424-AFG;19026.0;0.62;0.92;0.92;2006-07-30 00:00:00+00:00;2006-07-30 00:00:00+00:00;0.0
2006-0417-IND;2006-0443-IND;219305.0;0.11;1.0;1.0;2006-07-28 00:00:00+00:00;2006-08-01 00:00:00+00:00;4.0
2006-0417-IND;2006-0469-IND;105113.0;0.05;1.0;1.0;2006-07-28 00:00:00+00:00;2006-08-18 00:00:00+00:00;21.0
2006-0417-IND;2006-0712-IND;508890.0;0.24;1.0;1.0;2006-07-28 00:00:00+00:00;2006-08-01 00:00:00+00:00;4.0
2006-0422-SOM;2006-0550-SOM;4776.0;0.1;0.96;0.96;2006-08-04 00:00:00+00:00;2006-08-24 00:00:00+00:00;20.0
2006-0442-ETH;2006-0489-ETH;31394.0;0.11;1.0;1.0;2006-08-13 00:00:00+00:00;2006-08-23 00:00:00+00:00;10.0
2006-0466-HTI;2006-0716-HTI;5508.0;0.38;1.0;1.0;2006-08-25 00:00:00+00:00;2006-07-30 00:00:00+00:00;26.0
2006-0587-KEN;2006-0624-KEN;199456.0;0.85;0.78;0.85;2006-10-15 00:00:00+00:00;2006-10-23 00:00:00+00:00;8.0
2006-0600-PHL;2006-0610-PHL;14681.0;0.37;0.71;0.71;2006-10-30 00:00:00+00:00;2006-11-13 00:00:00+00:00;14.0
2006-0604-MEX;2006-0709-MEX;65381.0;1.0;0.03;1.0;2006-10-25 00:00:00+00:00;2006-11-01 00:00:00+00:00;7.0
2006-0648-PHL;2006-0667-PHL;12927.0;0.67;0.12;0.67;2006-11-30 00:00:00+00:00;2006-12-11 00:00:00+00:00;11.0
2006-0680-MYS;2007-0021-MYS;41669.0;0.68;1.0;1.0;2006-12-19 00:00:00+00:00;2007-01-11 00:00:00+00:00;23.0
2006-0702-PHL;2007-0022-PHL;9699.0;0.82;0.45;0.82;2006-12-27 00:00:00+00:00;2007-01-10 00:00:00+00:00;14.0
2006-0732-CHN;2006-9741-CHN;492699.0;0.7;0.24;0.7;2006-05-04 00:00:00+00:00;2006-05-01 00:00:00+00:00;3.0
2006-0737-BGD;2006-0738-BGD;4173.0;0.11;0.58;0.58;2006-04-05 00:00:00+00:00;2006-04-08 00:00:00+00:00;3.0
2007-0003-BRA;2007-0015-BRA;1346.0;0.0;1.0;1.0;2007-01-01 00:00:00+00:00;2007-01-10 00:00:00+00:00;9.0
2007-0010-ZMB;2007-0040-ZMB;18580.0;0.05;0.42;0.42;2007-01-10 00:00:00+00:00;2007-01-20 00:00:00+00:00;10.0
2007-0041-USA;2007-0066-USA;207825.0;0.11;0.28;0.28;2007-01-15 00:00:00+00:00;2007-02-14 00:00:00+00:00;30.0
2007-0156-USA;2007-0173-USA;948521.0;1.0;0.6;1.0;2007-04-24 00:00:00+00:00;2007-05-24 00:00:00+00:00;30.0
2007-0161-BGD;2007-0227-BGD;2481.0;0.07;1.0;1.0;2007-06-11 00:00:00+00:00;2007-05-15 00:00:00+00:00;27.0
2007-0173-USA;2007-0254-USA;1222996.0;0.78;1.0;1.0;2007-05-24 00:00:00+00:00;2007-06-17 00:00:00+00:00;24.0
2007-0178-AFG;2007-0185-AFG;19233.0;0.22;0.28;0.28;2007-05-14 00:00:00+00:00;2007-05-05 00:00:00+00:00;9.0
2007-0178-AFG;2007-0192-AFG;68752.0;0.78;0.8;0.8;2007-05-14 00:00:00+00:00;2007-04-23 00:00:00+00:00;21.0
2007-0185-AFG;2007-0192-AFG;17265.0;0.25;0.2;0.25;2007-05-05 00:00:00+00:00;2007-04-23 00:00:00+00:00;12.0
2007-0185-AFG;2007-0672-AFG;32117.0;0.47;1.0;1.0;2007-05-05 00:00:00+00:00;2007-04-30 00:00:00+00:00;5.0
2007-0225-IND;2007-0320-IND;21669.0;1.0;0.03;1.0;2007-06-18 00:00:00+00:00;2007-07-03 00:00:00+00:00;15.0
2007-0225-IND;2007-0602-IND;21675.0;1.0;0.08;1.0;2007-06-18 00:00:00+00:00;2007-07-12 00:00:00+00:00;24.0
2007-0238-IND;2007-0311-IND;14513.0;0.01;0.74;0.74;2007-07-01 00:00:00+00:00;2007-07-21 00:00:00+00:00;20.0
2007-0268-CHN;2007-0296-CHN;253988.0;0.13;1.0;1.0;2007-06-15 00:00:00+00:00;2007-06-29 00:00:00+00:00;14.0
2007-0281-HTI;2007-0360-HTI;801.0;0.99;0.03;0.99;2007-07-23 00:00:00+00:00;2007-08-18 00:00:00+00:00;26.0
2007-0284-PAK;2007-0412-PAK;111741.0;1.0;1.0;1.0;2007-07-20 00:00:00+00:00;2007-08-12 00:00:00+00:00;23.0
2007-0287-TJK;2007-0661-TJK;4880.0;0.99;0.88;0.99;2007-07-21 00:00:00+00:00;2007-07-22 00:00:00+00:00;1.0
2007-0304-ETH;2007-0363-ETH;47199.0;0.06;1.0;1.0;2007-07-29 00:00:00+00:00;2007-08-12 00:00:00+00:00;14.0
2007-0313-CHN;2007-0414-CHN;61226.0;0.12;0.25;0.25;2007-07-18 00:00:00+00:00;2007-08-09 00:00:00+00:00;22.0
2007-0319-JPN;2007-0358-JPN;80676.0;0.93;0.21;0.93;2007-07-04 00:00:00+00:00;2007-08-01 00:00:00+00:00;28.0
2007-0320-IND;2007-0602-IND;98128.0;0.12;0.38;0.38;2007-07-03 00:00:00+00:00;2007-07-12 00:00:00+00:00;9.0
2007-0339-MRT;2007-0402-MRT;2575.0;0.06;1.0;1.0;2007-08-07 00:00:00+00:00;2007-08-31 00:00:00+00:00;24.0
2007-0346-PHL;2007-0380-PHL;18408.0;1.0;0.44;1.0;2007-08-08 00:00:00+00:00;2007-08-17 00:00:00+00:00;9.0
2007-0360-MEX;2007-0435-MEX;78151.0;0.26;0.32;0.32;2007-08-21 00:00:00+00:00;2007-09-04 00:00:00+00:00;14.0
2007-0380-CHN;2007-0387-CHN;983521.0;1.0;1.0;1.0;2007-08-18 00:00:00+00:00;2007-08-18 00:00:00+00:00;0.0
2007-0419-NGA;2007-0595-NGA;16898.0;0.05;1.0;1.0;2007-08-04 00:00:00+00:00;2007-08-01 00:00:00+00:00;3.0
2007-0435-MEX;2007-0464-MEX;78120.0;0.32;0.67;0.67;2007-09-04 00:00:00+00:00;2007-09-28 00:00:00+00:00;24.0
2007-0457-CHN;2007-0552-CHN;135361.0;1.0;0.47;1.0;2007-09-20 00:00:00+00:00;2007-10-02 00:00:00+00:00;12.0
2007-0463-VNM;2007-0512-VNM;22028.0;0.22;0.81;0.81;2007-09-29 00:00:00+00:00;2007-10-14 00:00:00+00:00;15.0
2007-0463-VNM;2007-0522-VNM;25801.0;0.26;0.83;0.83;2007-09-29 00:00:00+00:00;2007-10-28 00:00:00+00:00;29.0
2007-0466-CRI;2007-0503-CRI;15781.0;1.0;0.96;1.0;2007-09-20 00:00:00+00:00;2007-10-12 00:00:00+00:00;22.0
2007-0470-KOR;2007-0598-KOR;2679.0;0.13;1.0;1.0;2007-09-16 00:00:00+00:00;2007-09-04 00:00:00+00:00;12.0
2007-0496-HTI;2007-0523-HTI;9262.0;0.38;0.92;0.92;2007-10-07 00:00:00+00:00;2007-10-28 00:00:00+00:00;21.0
2007-0512-VNM;2007-0522-VNM;22229.0;0.81;0.72;0.81;2007-10-14 00:00:00+00:00;2007-10-28 00:00:00+00:00;14.0
2007-0512-VNM;2007-0558-VNM;27284.0;1.0;0.65;1.0;2007-10-14 00:00:00+00:00;2007-11-10 00:00:00+00:00;27.0
2007-0522-VNM;2007-0558-VNM;22229.0;0.72;0.53;0.72;2007-10-28 00:00:00+00:00;2007-11-10 00:00:00+00:00;13.0
2007-0525-PHL;2007-0576-PHL;1570.0;0.47;0.08;0.47;2007-10-27 00:00:00+00:00;2007-11-25 00:00:00+00:00;29.0
2007-0560-PHL;2007-0576-PHL;11305.0;0.54;0.59;0.59;2007-11-04 00:00:00+00:00;2007-11-25 00:00:00+00:00;21.0
2007-0610-IDN;2008-0013-IDN;4544.0;0.05;0.99;0.99;2007-12-25 00:00:00+00:00;2008-01-02 00:00:00+00:00;8.0
2007-0614-MOZ;2007-0616-MOZ;11172.0;0.04;1.0;1.0;2007-12-11 00:00:00+00:00;2007-12-19 00:00:00+00:00;8.0
2008-0014-AUS;2008-0017-AUS;597578.0;0.29;0.35;0.35;2008-01-03 00:00:00+00:00;2008-01-14 00:00:00+00:00;11.0
2008-0042-IDN;2008-0092-IDN;673.0;1.0;0.0;1.0;2008-02-01 00:00:00+00:00;2008-02-11 00:00:00+00:00;10.0
2008-0043-MDG;2008-0070-MDG;35689.0;0.37;0.16;0.37;2008-01-27 00:00:00+00:00;2008-02-17 00:00:00+00:00;21.0
2008-0052-IDN;2008-0092-IDN;1535.0;1.0;0.01;1.0;2008-01-30 00:00:00+00:00;2008-02-11 00:00:00+00:00;12.0
2008-0067-IDN;2008-0092-IDN;1675.0;0.99;0.01;0.99;2008-02-08 00:00:00+00:00;2008-02-11 00:00:00+00:00;3.0
2008-0077-PHL;2008-0611-PHL;109.0;0.0;0.3;0.3;2008-02-12 00:00:00+00:00;2008-01-18 00:00:00+00:00;25.0
2008-0192-CHN;2008-0212-CHN;1285211.0;0.44;0.51;0.51;2008-05-12 00:00:00+00:00;2008-05-27 00:00:00+00:00;15.0
2008-0192-CHN;2008-0243-CHN;1215713.0;0.42;0.54;0.54;2008-05-12 00:00:00+00:00;2008-06-07 00:00:00+00:00;26.0
2008-0192-CHN;2008-0263-CHN;253988.0;0.09;1.0;1.0;2008-05-12 00:00:00+00:00;2008-05-02 00:00:00+00:00;10.0
2008-0192-CHN;2008-0652-CHN;240925.0;0.08;1.0;1.0;2008-05-12 00:00:00+00:00;2008-06-03 00:00:00+00:00;22.0
2008-0212-CHN;2008-0243-CHN;1456439.0;0.58;0.65;0.65;2008-05-27 00:00:00+00:00;2008-06-07 00:00:00+00:00;11.0
2008-0212-CHN;2008-0249-CHN;1081797.0;0.43;1.0;1.0;2008-05-27 00:00:00+00:00;2008-06-24 00:00:00+00:00;28.0
2008-0212-CHN;2008-0263-CHN;253988.0;0.1;1.0;1.0;2008-05-27 00:00:00+00:00;2008-05-02 00:00:00+00:00;25.0
2008-0212-CHN;2008-0650-CHN;656224.0;0.26;1.0;1.0;2008-05-27 00:00:00+00:00;2008-05-25 00:00:00+00:00;2.0
2008-0243-CHN;2008-0249-CHN;425650.0;0.19;0.39;0.39;2008-06-07 00:00:00+00:00;2008-06-24 00:00:00+00:00;17.0
2008-0243-CHN;2008-0598-CHN;722702.0;0.32;1.0;1.0;2008-06-07 00:00:00+00:00;2008-07-07 00:00:00+00:00;30.0
2008-0246-IND;2008-0285-IND;2623066.0;0.96;0.97;0.97;2008-06-11 00:00:00+00:00;2008-07-05 00:00:00+00:00;24.0
2008-0246-IND;2008-0646-IND;304260.0;0.11;1.0;1.0;2008-06-11 00:00:00+00:00;2008-05-14 00:00:00+00:00;28.0
2008-0249-CHN;2008-0596-CHN;77114.0;0.07;1.0;1.0;2008-06-24 00:00:00+00:00;2008-07-08 00:00:00+00:00;14.0
2008-0249-CHN;2008-0650-CHN;656224.0;0.61;1.0;1.0;2008-06-24 00:00:00+00:00;2008-05-25 00:00:00+00:00;30.0
2008-0285-IND;2008-0615-IND;427974.0;0.16;1.0;1.0;2008-07-05 00:00:00+00:00;2008-07-20 00:00:00+00:00;15.0
2008-0288-MEX;2008-0304-MEX;173496.0;0.45;0.31;0.45;2008-07-06 00:00:00+00:00;2008-07-20 00:00:00+00:00;14.0
2008-0292-CHN;2008-0325-CHN;656224.0;0.49;1.0;1.0;2008-07-28 00:00:00+00:00;2008-08-05 00:00:00+00:00;8.0
2008-0292-CHN;2008-0596-CHN;77114.0;0.06;1.0;1.0;2008-07-28 00:00:00+00:00;2008-07-08 00:00:00+00:00;20.0
2008-0292-PHL;2008-0329-PHL;7332.0;1.0;0.11;1.0;2008-07-28 00:00:00+00:00;2008-08-04 00:00:00+00:00;7.0
2008-0292-PHL;2008-0369-PHL;2914.0;0.4;0.11;0.4;2008-07-28 00:00:00+00:00;2008-08-22 00:00:00+00:00;25.0
2008-0325-CHN;2008-0374-CHN;656224.0;1.0;0.58;1.0;2008-08-05 00:00:00+00:00;2008-08-30 00:00:00+00:00;25.0
2008-0325-CHN;2008-0596-CHN;77114.0;0.12;1.0;1.0;2008-08-05 00:00:00+00:00;2008-07-08 00:00:00+00:00;28.0
2008-0329-PHL;2008-0369-PHL;16729.0;0.25;0.63;0.63;2008-08-04 00:00:00+00:00;2008-08-22 00:00:00+00:00;18.0
2008-0329-PHL;2008-0608-PHL;14347.0;0.22;1.0;1.0;2008-08-04 00:00:00+00:00;2008-08-08 00:00:00+00:00;4.0
2008-0329-PHL;2008-0621-PHL;3556.0;0.05;0.27;0.27;2008-08-04 00:00:00+00:00;2008-07-18 00:00:00+00:00;17.0
2008-0329-VNM;2008-0373-VNM;9359.0;0.13;1.0;1.0;2008-08-08 00:00:00+00:00;2008-08-26 00:00:00+00:00;18.0
2008-0338-USA;2008-0352-USA;364736.0;0.47;0.25;0.47;2008-08-20 00:00:00+00:00;2008-09-01 00:00:00+00:00;12.0
2008-0338-USA;2008-0378-USA;192344.0;0.25;0.45;0.45;2008-08-20 00:00:00+00:00;2008-08-28 00:00:00+00:00;8.0
2008-0352-HTI;2008-0378-HTI;9733.0;0.41;0.8;0.8;2008-08-26 00:00:00+00:00;2008-09-02 00:00:00+00:00;7.0
2008-0352-HTI;2008-0384-HTI;5508.0;0.23;1.0;1.0;2008-08-26 00:00:00+00:00;2008-09-06 00:00:00+00:00;11.0
2008-0355-CHN;2008-0374-CHN;468714.0;1.0;0.42;1.0;2008-08-21 00:00:00+00:00;2008-08-30 00:00:00+00:00;9.0
2008-0355-CHN;2008-0416-CHN;468714.0;1.0;1.0;1.0;2008-08-21 00:00:00+00:00;2008-08-07 00:00:00+00:00;14.0
2008-0374-CHN;2008-0416-CHN;468714.0;0.42;1.0;1.0;2008-08-30 00:00:00+00:00;2008-08-07 00:00:00+00:00;23.0
2008-0374-CHN;2008-0426-CHN;656224.0;0.58;0.57;0.58;2008-08-30 00:00:00+00:00;2008-09-24 00:00:00+00:00;25.0
2008-0378-HTI;2008-0384-HTI;2345.0;0.19;0.43;0.43;2008-09-02 00:00:00+00:00;2008-09-06 00:00:00+00:00;4.0
2008-0383-IDN;2008-0618-IDN;184130.0;0.5;0.46;0.5;2008-09-06 00:00:00+00:00;2008-10-01 00:00:00+00:00;25.0
2008-0437-VNM;2008-0501-VNM;15512.0;1.0;0.26;1.0;2008-09-30 00:00:00+00:00;2008-10-27 00:00:00+00:00;27.0
2008-0457-NIC;2008-0484-NIC;6221.0;0.46;0.28;0.46;2008-09-24 00:00:00+00:00;2008-10-18 00:00:00+00:00;24.0
2008-0481-VNM;2008-0501-VNM;31271.0;0.53;0.52;0.53;2008-10-19 00:00:00+00:00;2008-10-27 00:00:00+00:00;8.0
2008-0481-VNM;2008-0552-VNM;11395.0;0.19;0.27;0.27;2008-10-19 00:00:00+00:00;2008-11-17 00:00:00+00:00;29.0
2008-0482-KEN;2008-0518-KEN;26105.0;1.0;0.15;1.0;2008-10-14 00:00:00+00:00;2008-11-10 00:00:00+00:00;27.0
2008-0540-PHL;2008-0545-PHL;10309.0;0.42;0.53;0.53;2008-11-06 00:00:00+00:00;2008-11-21 00:00:00+00:00;15.0
2008-0540-PHL;2008-0571-PHL;17934.0;0.74;0.15;0.74;2008-11-06 00:00:00+00:00;2008-12-01 00:00:00+00:00;25.0
2008-0545-PHL;2008-0571-PHL;19298.0;0.98;0.16;0.98;2008-11-21 00:00:00+00:00;2008-12-01 00:00:00+00:00;10.0
2008-0570-MYS;2008-0634-MYS;61430.0;1.0;0.32;1.0;2008-12-01 00:00:00+00:00;2008-12-28 00:00:00+00:00;27.0
2008-0599-USA;2008-0600-USA;1378265.0;0.66;0.29;0.66;2008-01-29 00:00:00+00:00;2008-01-04 00:00:00+00:00;25.0
2008-0635-IDN;2009-0049-IDN;353.0;0.37;1.0;1.0;2008-12-26 00:00:00+00:00;2009-01-18 00:00:00+00:00;23.0
2009-0026-PHL;2009-0027-PHL;37.0;0.0;0.58;0.58;2009-01-09 00:00:00+00:00;2009-01-08 00:00:00+00:00;1.0
2009-0048-AUS;2009-0615-AUS;709414.0;0.35;0.2;0.35;2009-01-26 00:00:00+00:00;2009-01-13 00:00:00+00:00;13.0
