Event1;Event2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
2002-0692-PAK;2002-0721-PAK;44266.0;0.69;1.0;1.0;2002-11-02 00:00:00+00:00;2002-11-20 00:00:00+00:00;18.0
2002-0701-IDN;2003-0016-IDN;4955.0;1.0;0.13;1.0;2002-11-11 00:00:00+00:00;2003-01-01 00:00:00+00:00;51.0
2002-0701-IDN;2003-0053-IDN;40.0;0.01;1.0;1.0;2002-11-11 00:00:00+00:00;2003-01-29 00:00:00+00:00;79.0
2002-0701-IDN;2003-0074-IDN;4955.0;1.0;0.05;1.0;2002-11-11 00:00:00+00:00;2003-01-28 00:00:00+00:00;78.0
2002-0721-PAK;2003-0086-PAK;44188.0;1.0;0.04;1.0;2002-11-20 00:00:00+00:00;2003-02-16 00:00:00+00:00;88.0
2002-0724-USA;2002-0802-USA;20334.0;1.0;0.01;1.0;2002-10-03 00:00:00+00:00;2002-12-23 00:00:00+00:00;81.0
2002-0752-DZA;2003-0059-DZA;9647.0;1.0;0.59;1.0;2002-12-07 00:00:00+00:00;2003-01-31 00:00:00+00:00;55.0
2002-0757-GRC;2003-0097-GRC;18387.0;1.0;0.43;1.0;2002-12-02 00:00:00+00:00;2003-02-02 00:00:00+00:00;62.0
2002-0769-IDN;2003-0074-IDN;1018.0;1.0;0.01;1.0;2002-12-11 00:00:00+00:00;2003-01-28 00:00:00+00:00;48.0
2002-0782-MKD;2003-0033-MKD;57.0;1.0;0.01;1.0;2002-12-06 00:00:00+00:00;2003-01-08 00:00:00+00:00;33.0
2002-0808-MWI;2003-0020-MWI;30577.0;1.0;0.3;1.0;2002-12-28 00:00:00+00:00;2003-01-01 00:00:00+00:00;4.0
2002-0814-PRT;2003-0001-PRT;4792.0;0.15;1.0;1.0;2002-12-26 00:00:00+00:00;2003-01-01 00:00:00+00:00;6.0
2002-0834-PAK;2003-0086-PAK;454517.0;1.0;0.4;1.0;2002-12-01 00:00:00+00:00;2003-02-16 00:00:00+00:00;77.0
2003-0016-IDN;2003-0053-IDN;40.0;0.0;1.0;1.0;2003-01-01 00:00:00+00:00;2003-01-29 00:00:00+00:00;28.0
2003-0016-IDN;2003-0060-IDN;1211.0;0.03;1.0;1.0;2003-01-01 00:00:00+00:00;2003-01-31 00:00:00+00:00;30.0
2003-0016-IDN;2003-0074-IDN;37853.0;1.0;0.37;1.0;2003-01-01 00:00:00+00:00;2003-01-28 00:00:00+00:00;27.0
2003-0020-MOZ;2003-9035-MOZ;65688.0;0.34;1.0;1.0;2003-01-01 00:00:00+00:00;2003-01-01 00:00:00+00:00;0.0
2003-0028-BRA;2003-0730-BRA;292277.0;0.63;1.0;1.0;2003-01-14 00:00:00+00:00;2003-01-11 00:00:00+00:00;3.0
2003-0044-GRC;2003-0117-GRC;25610.0;0.51;1.0;1.0;2003-01-25 00:00:00+00:00;2003-02-19 00:00:00+00:00;25.0
2003-0047-BOL;2003-0153-BOL;10887.0;0.08;1.0;1.0;2003-01-21 00:00:00+00:00;2003-03-31 00:00:00+00:00;69.0
2003-0053-IDN;2003-0074-IDN;40.0;1.0;0.0;1.0;2003-01-29 00:00:00+00:00;2003-01-28 00:00:00+00:00;1.0
2003-0060-IDN;2003-0074-IDN;1211.0;1.0;0.01;1.0;2003-01-31 00:00:00+00:00;2003-01-28 00:00:00+00:00;3.0
2003-0066-AUS;2003-0109-AUS;62555.0;0.06;1.0;1.0;2003-01-09 00:00:00+00:00;2003-02-21 00:00:00+00:00;43.0
2003-0074-IDN;2003-0118-IDN;673.0;0.01;1.0;1.0;2003-01-28 00:00:00+00:00;2003-02-13 00:00:00+00:00;16.0
2003-0086-PAK;2003-0240-PAK;10566.0;0.01;1.0;1.0;2003-02-16 00:00:00+00:00;2003-05-02 00:00:00+00:00;75.0
2003-0086-PAK;2003-0250-PAK;279774.0;0.25;1.0;1.0;2003-02-16 00:00:00+00:00;2003-05-01 00:00:00+00:00;74.0
2003-0089-IND;2003-0250-IND;11772.0;1.0;0.01;1.0;2003-02-17 00:00:00+00:00;2003-05-14 00:00:00+00:00;86.0
2003-0105-CHN;2003-0209-CHN;2890196.0;1.0;1.0;1.0;2003-02-24 00:00:00+00:00;2003-05-04 00:00:00+00:00;69.0
2003-0109-AUS;2003-0292-AUS;62555.0;1.0;0.04;1.0;2003-02-21 00:00:00+00:00;2003-05-13 00:00:00+00:00;81.0
2003-0134-IND;2003-0283-IND;13682.0;1.0;0.04;1.0;2003-03-12 00:00:00+00:00;2003-06-11 00:00:00+00:00;91.0
2003-0190-BGD;2003-0250-BGD;37391.0;1.0;0.44;1.0;2003-04-16 00:00:00+00:00;2003-05-10 00:00:00+00:00;24.0
2003-0204-UGA;2003-0706-UGA;1382.0;0.46;1.0;1.0;2003-04-21 00:00:00+00:00;2003-07-01 00:00:00+00:00;71.0
2003-0209-CHN;2003-0274-CHN;2890196.0;1.0;1.0;1.0;2003-05-04 00:00:00+00:00;2003-06-05 00:00:00+00:00;32.0
2003-0219-CHN;2003-0315-CHN;1308.0;1.0;0.0;1.0;2003-05-11 00:00:00+00:00;2003-06-23 00:00:00+00:00;43.0
2003-0245-DZA;2003-0255-DZA;83.0;0.12;1.0;1.0;2003-05-21 00:00:00+00:00;2003-05-27 00:00:00+00:00;6.0
2003-0250-PAK;2003-0387-PAK;279644.0;1.0;0.31;1.0;2003-05-01 00:00:00+00:00;2003-07-15 00:00:00+00:00;75.0
2003-0258-PHL;2003-0825-PHL;13839.0;0.32;1.0;1.0;2003-05-26 00:00:00+00:00;2003-08-20 00:00:00+00:00;86.0
2003-0274-CHN;2003-0402-CHN;2890196.0;1.0;0.56;1.0;2003-06-05 00:00:00+00:00;2003-08-16 00:00:00+00:00;72.0
2003-0288-AUS;2003-0292-AUS;356138.0;1.0;0.24;1.0;2003-05-18 00:00:00+00:00;2003-05-13 00:00:00+00:00;5.0
2003-0315-CHN;2003-0441-CHN;20524.0;0.01;1.0;1.0;2003-06-23 00:00:00+00:00;2003-08-26 00:00:00+00:00;64.0
2003-0322-IRN;2003-0438-IRN;207469.0;1.0;0.81;1.0;2003-07-03 00:00:00+00:00;2003-07-10 00:00:00+00:00;7.0
2003-0348-CHN;2003-0509-CHN;468714.0;1.0;1.0;1.0;2003-07-21 00:00:00+00:00;2003-10-16 00:00:00+00:00;87.0
2003-0436-MEX;2003-0482-MEX;1998.0;1.0;0.0;1.0;2003-07-17 00:00:00+00:00;2003-09-06 00:00:00+00:00;51.0
2003-0440-CHN;2003-0519-CHN;652556.0;0.38;1.0;1.0;2003-08-24 00:00:00+00:00;2003-10-25 00:00:00+00:00;62.0
2003-0443-CHN;2003-0724-CHN;152067.0;0.42;1.0;1.0;2003-09-01 00:00:00+00:00;2003-09-20 00:00:00+00:00;19.0
2003-0482-MEX;2003-0710-MEX;37899.0;0.03;1.0;1.0;2003-09-06 00:00:00+00:00;2003-06-12 00:00:00+00:00;86.0
2003-0509-CHN;2003-0547-CHN;468714.0;1.0;1.0;1.0;2003-10-16 00:00:00+00:00;2003-11-14 00:00:00+00:00;29.0
2003-0509-CHN;2003-0596-CHN;468714.0;1.0;1.0;1.0;2003-10-16 00:00:00+00:00;2003-11-26 00:00:00+00:00;41.0
2003-0519-CHN;2003-0546-CHN;652556.0;1.0;0.77;1.0;2003-10-25 00:00:00+00:00;2003-11-13 00:00:00+00:00;19.0
2003-0547-CHN;2003-0596-CHN;468714.0;1.0;1.0;1.0;2003-11-14 00:00:00+00:00;2003-11-26 00:00:00+00:00;12.0
2003-0579-BRA;2003-0673-BRA;2219.0;1.0;0.0;1.0;2003-11-29 00:00:00+00:00;2003-12-01 00:00:00+00:00;2.0
2003-0587-AUS;2003-0615-AUS;356138.0;1.0;1.0;1.0;2003-12-02 00:00:00+00:00;2003-12-03 00:00:00+00:00;1.0
2003-0593-IDN;2003-0776-IDN;31897.0;1.0;0.09;1.0;2003-11-30 00:00:00+00:00;2003-12-10 00:00:00+00:00;10.0
2003-0719-IND;2003-0720-IND;7658.0;1.0;1.0;1.0;2003-07-16 00:00:00+00:00;2003-08-07 00:00:00+00:00;22.0
2003-0741-USA;2003-0756-USA;571916.0;0.32;1.0;1.0;2003-02-15 00:00:00+00:00;2003-05-06 00:00:00+00:00;80.0
2003-0824-PHL;2003-0826-PHL;23055.0;1.0;1.0;1.0;2003-08-04 00:00:00+00:00;2003-08-30 00:00:00+00:00;26.0
2004-0006-BDI;2004-0111-BDI;146.0;0.14;1.0;1.0;2004-01-04 00:00:00+00:00;2004-03-07 00:00:00+00:00;63.0
2004-0026-TUR;2004-0102-TUR;133199.0;0.1;1.0;1.0;2004-01-22 00:00:00+00:00;2004-03-05 00:00:00+00:00;43.0
2004-0026-TUR;2004-0127-TUR;5372.0;0.0;1.0;1.0;2004-01-22 00:00:00+00:00;2004-03-25 00:00:00+00:00;63.0
2004-0026-TUR;2004-0132-TUR;5162.0;0.0;1.0;1.0;2004-01-22 00:00:00+00:00;2004-03-28 00:00:00+00:00;66.0
2004-0102-TUR;2004-0132-TUR;5149.0;0.04;1.0;1.0;2004-03-05 00:00:00+00:00;2004-03-28 00:00:00+00:00;23.0
2004-0153-FJI;2004-0294-FJI;12112.0;0.63;1.0;1.0;2004-04-08 00:00:00+00:00;2004-06-05 00:00:00+00:00;58.0
2004-0287-CHN;2004-0299-CHN;221945.0;0.51;1.0;1.0;2004-06-14 00:00:00+00:00;2004-06-22 00:00:00+00:00;8.0
2004-0287-CHN;2004-0310-CHN;8506.0;0.02;1.0;1.0;2004-06-14 00:00:00+00:00;2004-07-02 00:00:00+00:00;18.0
2004-0287-CHN;2004-0677-CHN;211993.0;0.49;1.0;1.0;2004-06-14 00:00:00+00:00;2004-05-08 00:00:00+00:00;37.0
2004-0293-CHN;2004-0457-CHN;110001.0;1.0;0.07;1.0;2004-06-05 00:00:00+00:00;2004-09-02 00:00:00+00:00;89.0
2004-0299-CHN;2004-0303-CHN;221945.0;1.0;0.96;1.0;2004-06-22 00:00:00+00:00;2004-06-05 00:00:00+00:00;17.0
2004-0310-CHN;2004-0457-CHN;8506.0;1.0;0.01;1.0;2004-07-02 00:00:00+00:00;2004-09-02 00:00:00+00:00;62.0
2004-0310-CHN;2004-0677-CHN;8506.0;1.0;0.04;1.0;2004-07-02 00:00:00+00:00;2004-05-08 00:00:00+00:00;55.0
2004-0333-ROU;2004-0336-ROU;52539.0;0.11;1.0;1.0;2004-07-01 00:00:00+00:00;2004-07-10 00:00:00+00:00;9.0
2004-0333-ROU;2004-0356-ROU;54498.0;0.11;1.0;1.0;2004-07-01 00:00:00+00:00;2004-07-22 00:00:00+00:00;21.0
2004-0333-ROU;2004-0365-ROU;49098.0;0.1;1.0;1.0;2004-07-01 00:00:00+00:00;2004-07-28 00:00:00+00:00;27.0
2004-0381-PRK;2004-0500-PRK;48437.0;0.35;1.0;1.0;2004-07-24 00:00:00+00:00;2004-09-11 00:00:00+00:00;49.0
2004-0402-NGA;2004-0413-NGA;16902.0;1.0;1.0;1.0;2004-08-08 00:00:00+00:00;2004-08-08 00:00:00+00:00;0.0
2004-0406-CHN;2004-0457-CHN;468714.0;1.0;0.29;1.0;2004-08-10 00:00:00+00:00;2004-09-02 00:00:00+00:00;23.0
2004-0406-CHN;2004-0522-CHN;468714.0;1.0;1.0;1.0;2004-08-10 00:00:00+00:00;2004-10-18 00:00:00+00:00;69.0
2004-0412-CHN;2004-0435-CHN;135361.0;1.0;0.47;1.0;2004-08-06 00:00:00+00:00;2004-08-20 00:00:00+00:00;14.0
2004-0428-JPN;2004-0445-JPN;39438.0;1.0;0.52;1.0;2004-08-17 00:00:00+00:00;2004-08-30 00:00:00+00:00;13.0
2004-0457-CHN;2004-0522-CHN;468714.0;0.29;1.0;1.0;2004-09-02 00:00:00+00:00;2004-10-18 00:00:00+00:00;46.0
2004-0462-USA;2004-0473-USA;192344.0;0.1;1.0;1.0;2004-09-15 00:00:00+00:00;2004-09-25 00:00:00+00:00;10.0
2004-0462-USA;2004-0502-USA;1376.0;0.0;1.0;1.0;2004-09-15 00:00:00+00:00;2004-09-08 00:00:00+00:00;7.0
2004-0462-USA;2004-0675-USA;239008.0;0.13;1.0;1.0;2004-09-15 00:00:00+00:00;2004-07-12 00:00:00+00:00;65.0
2004-0511-JPN;2004-0563-JPN;11847.0;0.53;1.0;1.0;2004-10-03 00:00:00+00:00;2004-11-11 00:00:00+00:00;39.0
2004-0547-THA;2004-0659-THA;732.0;1.0;0.04;1.0;2004-10-18 00:00:00+00:00;2004-12-26 00:00:00+00:00;69.0
2004-0547-THA;2005-9153-THA;732.0;1.0;0.0;1.0;2004-10-18 00:00:00+00:00;2005-01-01 00:00:00+00:00;75.0
2004-0602-PHL;2004-0609-PHL;3356.0;1.0;0.06;1.0;2004-11-23 00:00:00+00:00;2004-11-29 00:00:00+00:00;6.0
2004-0661-AGO;2005-0137-AGO;1216.0;1.0;0.0;1.0;2004-12-18 00:00:00+00:00;2005-01-27 00:00:00+00:00;40.0
2004-0678-BGD;2004-0679-BGD;4532.0;0.3;1.0;1.0;2004-05-13 00:00:00+00:00;2004-07-17 00:00:00+00:00;65.0
2005-0101-AFG;2005-0169-AFG;195280.0;1.0;1.0;1.0;2005-03-05 00:00:00+00:00;2005-03-05 00:00:00+00:00;0.0
2005-0126-TUR;2005-0329-TUR;2432.0;1.0;0.18;1.0;2005-03-14 00:00:00+00:00;2005-06-06 00:00:00+00:00;84.0
2005-0129-JPN;2005-0211-JPN;7257.0;1.0;0.12;1.0;2005-03-20 00:00:00+00:00;2005-04-19 00:00:00+00:00;30.0
2005-0190-BGD;2005-0273-BGD;2910.0;0.3;1.0;1.0;2005-03-31 00:00:00+00:00;2005-05-14 00:00:00+00:00;44.0
2005-0192-PAK;2005-0347-PAK;10505.0;1.0;0.01;1.0;2005-03-20 00:00:00+00:00;2005-06-13 00:00:00+00:00;85.0
2005-0219-USA;2005-0687-USA;2930.0;1.0;0.0;1.0;2005-04-06 00:00:00+00:00;2005-07-04 00:00:00+00:00;89.0
2005-0259-BGD;2005-0323-BGD;5185.0;1.0;0.03;1.0;2005-05-21 00:00:00+00:00;2005-07-01 00:00:00+00:00;41.0
2005-0259-BGD;2005-0391-BGD;2481.0;0.48;1.0;1.0;2005-05-21 00:00:00+00:00;2005-06-30 00:00:00+00:00;40.0
2005-0260-KEN;2005-0526-KEN;1797.0;0.01;1.0;1.0;2005-05-18 00:00:00+00:00;2005-06-17 00:00:00+00:00;30.0
2005-0273-BGD;2005-0323-BGD;2910.0;1.0;0.02;1.0;2005-05-14 00:00:00+00:00;2005-07-01 00:00:00+00:00;48.0
2005-0291-IND;2005-0323-IND;115.0;1.0;0.0;1.0;2005-05-04 00:00:00+00:00;2005-06-01 00:00:00+00:00;28.0
2005-0304-TJK;2005-0370-TJK;6573.0;1.0;0.36;1.0;2005-06-08 00:00:00+00:00;2005-07-23 00:00:00+00:00;45.0
2005-0323-BGD;2005-0391-BGD;2481.0;0.01;1.0;1.0;2005-07-01 00:00:00+00:00;2005-06-30 00:00:00+00:00;1.0
2005-0323-IND;2005-0471-IND;4816.0;0.0;1.0;1.0;2005-06-01 00:00:00+00:00;2005-08-26 00:00:00+00:00;86.0
2005-0339-CHN;2005-0510-CHN;9438.0;1.0;0.03;1.0;2005-07-01 00:00:00+00:00;2005-09-11 00:00:00+00:00;72.0
2005-0344-CHN;2005-0381-CHN;135361.0;0.11;1.0;1.0;2005-06-19 00:00:00+00:00;2005-07-15 00:00:00+00:00;26.0
2005-0344-CHN;2005-0730-CHN;152067.0;0.12;1.0;1.0;2005-06-19 00:00:00+00:00;2005-06-17 00:00:00+00:00;2.0
2005-0364-DEU;2005-0451-DEU;163485.0;1.0;1.0;1.0;2005-07-10 00:00:00+00:00;2005-08-21 00:00:00+00:00;42.0
2005-0378-HTI;2005-0382-HTI;1179.0;1.0;1.0;1.0;2005-07-14 00:00:00+00:00;2005-07-17 00:00:00+00:00;3.0
2005-0381-CHN;2005-0492-CHN;135361.0;1.0;0.14;1.0;2005-07-15 00:00:00+00:00;2005-09-01 00:00:00+00:00;48.0
2005-0381-CHN;2005-0510-CHN;135361.0;1.0;0.47;1.0;2005-07-15 00:00:00+00:00;2005-09-11 00:00:00+00:00;58.0
2005-0398-IND;2005-0471-IND;4816.0;0.01;1.0;1.0;2005-07-02 00:00:00+00:00;2005-08-26 00:00:00+00:00;55.0
2005-0413-CHN;2005-0492-CHN;195218.0;1.0;0.21;1.0;2005-07-30 00:00:00+00:00;2005-09-01 00:00:00+00:00;33.0
2005-0414-IRN;2005-0426-IRN;32451.0;1.0;1.0;1.0;2005-07-31 00:00:00+00:00;2005-08-09 00:00:00+00:00;9.0
2005-0419-TWN;2005-0492-TWN;2524.0;1.0;1.0;1.0;2005-07-30 00:00:00+00:00;2005-09-01 00:00:00+00:00;33.0
2005-0470-MEX;2005-0524-MEX;98.0;0.0;1.0;1.0;2005-08-21 00:00:00+00:00;2005-06-29 00:00:00+00:00;53.0
2005-0471-IND;2005-0539-IND;4816.0;1.0;0.01;1.0;2005-08-26 00:00:00+00:00;2005-09-16 00:00:00+00:00;21.0
2005-0474-CHN;2005-0492-CHN;253988.0;1.0;0.27;1.0;2005-08-14 00:00:00+00:00;2005-09-01 00:00:00+00:00;18.0
2005-0474-CHN;2005-0592-CHN;253988.0;1.0;0.45;1.0;2005-08-14 00:00:00+00:00;2005-09-29 00:00:00+00:00;46.0
2005-0474-CHN;2005-0600-CHN;253988.0;1.0;0.45;1.0;2005-08-14 00:00:00+00:00;2005-10-03 00:00:00+00:00;50.0
2005-0476-VNM;2005-0540-VNM;18624.0;1.0;0.29;1.0;2005-08-13 00:00:00+00:00;2005-09-27 00:00:00+00:00;45.0
2005-0492-CHN;2005-0651-CHN;213686.0;0.22;1.0;1.0;2005-09-01 00:00:00+00:00;2005-11-26 00:00:00+00:00;86.0
2005-0492-CHN;2005-0730-CHN;152067.0;0.16;1.0;1.0;2005-09-01 00:00:00+00:00;2005-06-17 00:00:00+00:00;76.0
2005-0567-HND;2005-0640-HND;136.0;1.0;0.0;1.0;2005-09-28 00:00:00+00:00;2005-11-18 00:00:00+00:00;51.0
2005-0572-COL;2005-0625-COL;74.0;0.0;1.0;1.0;2005-09-15 00:00:00+00:00;2005-10-29 00:00:00+00:00;44.0
2005-0572-COL;2005-0731-COL;482.0;0.0;1.0;1.0;2005-09-15 00:00:00+00:00;2005-11-24 00:00:00+00:00;70.0
2005-0575-AFG;2005-0686-AFG;536.0;1.0;0.01;1.0;2005-10-08 00:00:00+00:00;2005-12-13 00:00:00+00:00;66.0
2005-0592-CHN;2005-0600-CHN;563559.0;1.0;1.0;1.0;2005-09-29 00:00:00+00:00;2005-10-03 00:00:00+00:00;4.0
2005-0599-IND;2005-0627-IND;34619.0;1.0;0.08;1.0;2005-10-21 00:00:00+00:00;2005-10-23 00:00:00+00:00;2.0
2005-0686-AFG;2006-0045-AFG;68363.0;0.97;1.0;1.0;2005-12-13 00:00:00+00:00;2006-01-31 00:00:00+00:00;49.0
2005-0686-AFG;2006-0068-AFG;68363.0;0.97;1.0;1.0;2005-12-13 00:00:00+00:00;2006-02-01 00:00:00+00:00;50.0
2005-0718-IDN;2006-0007-IDN;1176.0;0.01;1.0;1.0;2005-12-31 00:00:00+00:00;2006-01-01 00:00:00+00:00;1.0
2005-0725-AFG;2005-0736-AFG;100.0;1.0;0.0;1.0;2005-12-28 00:00:00+00:00;2005-12-27 00:00:00+00:00;1.0
2005-0736-AFG;2006-0021-AFG;13761.0;0.27;1.0;1.0;2005-12-27 00:00:00+00:00;2006-01-13 00:00:00+00:00;17.0
2006-0045-AFG;2006-0068-AFG;68702.0;1.0;1.0;1.0;2006-01-31 00:00:00+00:00;2006-02-01 00:00:00+00:00;1.0
2006-0192-IDN;2006-0196-IDN;3581.0;0.04;1.0;1.0;2006-04-19 00:00:00+00:00;2006-04-18 00:00:00+00:00;1.0
2006-0221-AFG;2006-0291-AFG;4354.0;0.08;1.0;1.0;2006-04-28 00:00:00+00:00;2006-05-01 00:00:00+00:00;3.0
2006-0237-IND;2006-0370-IND;12913.0;0.02;1.0;1.0;2006-05-01 00:00:00+00:00;2006-07-03 00:00:00+00:00;63.0
2006-0250-CHN;2006-0339-CHN;221945.0;1.0;1.0;1.0;2006-04-21 00:00:00+00:00;2006-06-25 00:00:00+00:00;65.0
2006-0250-CHN;2006-0340-CHN;221345.0;1.0;1.0;1.0;2006-04-21 00:00:00+00:00;2006-06-25 00:00:00+00:00;65.0
2006-0250-CHN;2006-0464-CHN;221945.0;1.0;0.17;1.0;2006-04-21 00:00:00+00:00;2006-06-20 00:00:00+00:00;60.0
2006-0250-CHN;2006-0732-CHN;221945.0;1.0;0.31;1.0;2006-04-21 00:00:00+00:00;2006-05-04 00:00:00+00:00;13.0
2006-0250-CHN;2006-9741-CHN;221662.0;1.0;0.11;1.0;2006-04-21 00:00:00+00:00;2006-05-01 00:00:00+00:00;10.0
2006-0251-CHN;2006-0323-CHN;364060.0;1.0;1.0;1.0;2006-05-18 00:00:00+00:00;2006-06-17 00:00:00+00:00;30.0
2006-0251-CHN;2006-0362-CHN;364060.0;1.0;0.29;1.0;2006-05-18 00:00:00+00:00;2006-07-16 00:00:00+00:00;59.0
2006-0251-CHN;2006-0388-CHN;364060.0;1.0;0.37;1.0;2006-05-18 00:00:00+00:00;2006-07-24 00:00:00+00:00;67.0
2006-0254-PAK;2006-0417-PAK;174743.0;0.19;1.0;1.0;2006-05-01 00:00:00+00:00;2006-07-28 00:00:00+00:00;88.0
2006-0262-IND;2006-0265-IND;110129.0;1.0;0.99;1.0;2006-05-31 00:00:00+00:00;2006-05-31 00:00:00+00:00;0.0
2006-0266-CHN;2006-9741-CHN;253740.0;1.0;0.12;1.0;2006-05-24 00:00:00+00:00;2006-05-01 00:00:00+00:00;23.0
2006-0270-THA;2006-0530-THA;37175.0;1.0;0.14;1.0;2006-05-22 00:00:00+00:00;2006-08-20 00:00:00+00:00;90.0
2006-0271-AFG;2006-9570-AFG;31594.0;1.0;0.08;1.0;2006-05-19 00:00:00+00:00;2006-07-01 00:00:00+00:00;43.0
2006-0291-AFG;2006-9570-AFG;4359.0;1.0;0.01;1.0;2006-05-01 00:00:00+00:00;2006-07-01 00:00:00+00:00;61.0
2006-0297-CHN;2006-0362-CHN;271256.0;1.0;0.21;1.0;2006-06-13 00:00:00+00:00;2006-07-16 00:00:00+00:00;33.0
2006-0297-CHN;2006-0388-CHN;271256.0;1.0;0.28;1.0;2006-06-13 00:00:00+00:00;2006-07-24 00:00:00+00:00;41.0
2006-0297-CHN;2006-0732-CHN;271256.0;1.0;0.38;1.0;2006-06-13 00:00:00+00:00;2006-05-04 00:00:00+00:00;40.0
2006-0297-CHN;2006-9741-CHN;271074.0;1.0;0.13;1.0;2006-06-13 00:00:00+00:00;2006-05-01 00:00:00+00:00;43.0
2006-0300-CHN;2006-0362-CHN;284105.0;1.0;0.22;1.0;2006-06-08 00:00:00+00:00;2006-07-16 00:00:00+00:00;38.0
2006-0300-CHN;2006-0367-CHN;284105.0;1.0;1.0;1.0;2006-06-08 00:00:00+00:00;2006-07-07 00:00:00+00:00;29.0
2006-0300-CHN;2006-0410-CHN;284105.0;1.0;0.53;1.0;2006-06-08 00:00:00+00:00;2006-08-03 00:00:00+00:00;56.0
2006-0304-CHN;2006-0475-CHN;15232.0;1.0;0.01;1.0;2006-06-18 00:00:00+00:00;2006-08-25 00:00:00+00:00;68.0
2006-0304-CHN;2006-9741-CHN;15232.0;1.0;0.01;1.0;2006-06-18 00:00:00+00:00;2006-05-01 00:00:00+00:00;48.0
2006-0312-ROU;2006-0335-ROU;30544.0;0.16;1.0;1.0;2006-06-20 00:00:00+00:00;2006-06-30 00:00:00+00:00;10.0
2006-0323-CHN;2006-0362-CHN;364060.0;1.0;0.29;1.0;2006-06-17 00:00:00+00:00;2006-07-16 00:00:00+00:00;29.0
2006-0323-CHN;2006-0388-CHN;364060.0;1.0;0.37;1.0;2006-06-17 00:00:00+00:00;2006-07-24 00:00:00+00:00;37.0
2006-0339-CHN;2006-0340-CHN;221345.0;1.0;1.0;1.0;2006-06-25 00:00:00+00:00;2006-06-25 00:00:00+00:00;0.0
2006-0339-CHN;2006-0464-CHN;221945.0;1.0;0.17;1.0;2006-06-25 00:00:00+00:00;2006-06-20 00:00:00+00:00;5.0
2006-0339-CHN;2006-0732-CHN;221945.0;1.0;0.31;1.0;2006-06-25 00:00:00+00:00;2006-05-04 00:00:00+00:00;52.0
2006-0339-CHN;2006-9741-CHN;221662.0;1.0;0.11;1.0;2006-06-25 00:00:00+00:00;2006-05-01 00:00:00+00:00;55.0
2006-0340-CHN;2006-0464-CHN;221345.0;1.0;0.16;1.0;2006-06-25 00:00:00+00:00;2006-06-20 00:00:00+00:00;5.0
2006-0340-CHN;2006-0732-CHN;221414.0;1.0;0.31;1.0;2006-06-25 00:00:00+00:00;2006-05-04 00:00:00+00:00;52.0
2006-0340-CHN;2006-9741-CHN;221914.0;1.0;0.11;1.0;2006-06-25 00:00:00+00:00;2006-05-01 00:00:00+00:00;55.0
2006-0341-USA;2006-0427-USA;252931.0;0.36;1.0;1.0;2006-06-25 00:00:00+00:00;2006-07-30 00:00:00+00:00;35.0
2006-0345-PAK;2006-0389-PAK;7828.0;1.0;0.02;1.0;2006-07-03 00:00:00+00:00;2006-07-24 00:00:00+00:00;21.0
2006-0345-PAK;2006-0733-PAK;7828.0;1.0;0.07;1.0;2006-07-03 00:00:00+00:00;2006-08-03 00:00:00+00:00;31.0
2006-0362-CHN;2006-0367-CHN;284105.0;0.22;1.0;1.0;2006-07-16 00:00:00+00:00;2006-07-07 00:00:00+00:00;9.0
2006-0362-CHN;2006-0388-CHN;984030.0;0.78;1.0;1.0;2006-07-16 00:00:00+00:00;2006-07-24 00:00:00+00:00;8.0
2006-0362-CHN;2006-0437-CHN;287428.0;0.23;1.0;1.0;2006-07-16 00:00:00+00:00;2006-08-06 00:00:00+00:00;21.0
2006-0362-VNM;2006-0366-VNM;9359.0;0.24;1.0;1.0;2006-07-11 00:00:00+00:00;2006-07-09 00:00:00+00:00;2.0
2006-0362-VNM;2006-0429-VNM;16928.0;0.44;1.0;1.0;2006-07-11 00:00:00+00:00;2006-07-18 00:00:00+00:00;7.0
2006-0367-CHN;2006-0410-CHN;284105.0;1.0;0.53;1.0;2006-07-07 00:00:00+00:00;2006-08-03 00:00:00+00:00;27.0
2006-0369-IND;2006-0417-IND;4458.0;1.0;0.0;1.0;2006-07-04 00:00:00+00:00;2006-07-28 00:00:00+00:00;24.0
2006-0369-IND;2006-0443-IND;4457.0;1.0;0.02;1.0;2006-07-04 00:00:00+00:00;2006-08-01 00:00:00+00:00;28.0
2006-0370-IND;2006-0417-IND;12954.0;1.0;0.01;1.0;2006-07-03 00:00:00+00:00;2006-07-28 00:00:00+00:00;25.0
2006-0370-IND;2006-0712-IND;12954.0;1.0;0.03;1.0;2006-07-03 00:00:00+00:00;2006-08-01 00:00:00+00:00;29.0
2006-0388-CHN;2006-0437-CHN;287428.0;0.29;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-06 00:00:00+00:00;13.0
2006-0389-IND;2006-0548-IND;153289.0;1.0;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-31 00:00:00+00:00;38.0
2006-0389-PAK;2006-0548-PAK;279954.0;0.71;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-31 00:00:00+00:00;38.0
2006-0389-PAK;2006-0733-PAK;111741.0;0.28;1.0;1.0;2006-07-24 00:00:00+00:00;2006-08-03 00:00:00+00:00;10.0
